file_path,brightness_score,image_width,image_height,resolution_ratio,entropy_score,person_area_ratio,food_area_ratio,text_area_ratio,num_text_boxes,scene_max,scene_topk_avg,object_max,object_topk_avg,gap_max,gap_avg,file_name
data\images_raw\욜로펜션카페_1.jpg,117.02857879924953,400.0,533.0,1.3333333333333333,7.410397529602051,0.0,0.0,0.024151031894934335,1.0,0.24413257837295532,0.2289857715368271,0.20281869173049927,0.1943698674440384,0.041313886642456055,0.034615904092788696,욜로펜션카페_1
data\images_raw\욜로펜션카페_2.jpg,115.05742026266417,400.0,533.0,1.3333333333333333,7.381819248199463,0.0,0.0018902439024390243,0.0,0.0,0.2894917130470276,0.2577039897441864,0.20368081331253052,0.19359207153320312,0.08581089973449707,0.06411191821098328,욜로펜션카페_2
data\images_raw\욜로펜션카페_3.jpg,149.05648333333335,400.0,300.0,1.0,7.456301689147949,0.0,0.0,0.0,0.0,0.27289140224456787,0.24248327314853668,0.19236159324645996,0.18563075363636017,0.08052980899810791,0.056852519512176514,욜로펜션카페_3
data\images_raw\욜로펜션카페_4.jpg,109.11969101123596,400.0,445.0,1.3333333333333333,7.011066913604736,0.13624719101123595,0.0,0.0,0.0,0.21105775237083435,0.20006275177001953,0.20505885779857635,0.1772526353597641,0.005998894572257996,0.022810116410255432,욜로펜션카페_4
data\images_raw\욜로펜션카페_5.jpg,117.25361819727891,560.0,420.0,1.4,7.717621803283691,0.0,0.0,0.03309948979591837,4.0,0.2285415381193161,0.21108031272888184,0.18266870081424713,0.16412732005119324,0.04587283730506897,0.0469529926776886,욜로펜션카페_5
data\images_raw\욜로펜션카페_6.jpg,161.0658205782313,560.0,420.0,1.4,7.479838848114014,0.0,0.0,0.0,0.0,0.21485431492328644,0.2051416039466858,0.1784154772758484,0.1706780195236206,0.03643883764743805,0.034463584423065186,욜로펜션카페_6
data\images_raw\용가리는와플도둑_1.jpg,123.27589521089631,320.0,569.0,1.0666666666666667,7.598298072814941,0.0,0.0,0.0,0.0,0.24644555151462555,0.2277957797050476,0.18903528153896332,0.18629057705402374,0.05741026997566223,0.041505202651023865,용가리는와플도둑_1
data\images_raw\용가리는와플도둑_2.jpg,170.46160714285713,320.0,427.0,1.0666666666666667,7.630069732666016,0.1470799180327869,0.0,0.0,0.0,0.2384137362241745,0.21993736922740936,0.22251799702644348,0.1942209005355835,0.015895739197731018,0.025716468691825867,용가리는와플도둑_2
data\images_raw\용가리는와플도둑_3.jpg,127.79202046280359,560.0,747.0,1.8666666666666667,7.775649070739746,0.0,0.0,0.05071715433161216,14.0,0.20224761962890625,0.1924487203359604,0.18965846300125122,0.18234117329120636,0.01258915662765503,0.010107547044754028,용가리는와플도둑_3
data\images_raw\용가리는와플도둑_4.jpg,144.6474362244898,560.0,560.0,1.8666666666666667,7.769670009613037,0.058673469387755105,0.0,0.09634566326530612,3.0,0.22200876474380493,0.18317236006259918,0.2335587739944458,0.21622802317142487,-0.01155000925064087,-0.033055663108825684,용가리는와플도둑_4
data\images_raw\용가리는와플도둑_5.jpg,142.73263711734694,560.0,560.0,1.8666666666666667,7.659028053283691,0.01410076530612245,0.057965561224489794,0.04211734693877551,2.0,0.2454938143491745,0.19368904829025269,0.2456246018409729,0.22474728524684906,-0.00013078749179840088,-0.031058236956596375,용가리는와플도둑_5
data\images_raw\용꽈배기_1.jpg,159.30828231292517,560.0,420.0,1.4,7.243048191070557,0.0,0.0,0.0,0.0,0.2665206491947174,0.24323563277721405,0.19701924920082092,0.19198916852474213,0.06950139999389648,0.051246464252471924,용꽈배기_1
data\images_raw\용꽈배기_10.jpg,124.42966867469879,560.0,747.0,1.8666666666666667,7.773220062255859,0.0,0.0,0.19424364123159304,23.0,0.22510531544685364,0.20599053800106049,0.20602014660835266,0.20124225318431854,0.019085168838500977,0.004748284816741943,용꽈배기_10
data\images_raw\용꽈배기_11.jpg,114.97753401360544,560.0,420.0,1.4,7.74240779876709,0.11491071428571428,0.0,0.1434906462585034,7.0,0.23810182511806488,0.20261675119400024,0.2174549698829651,0.20001299679279327,0.020646855235099792,0.00260375440120697,용꽈배기_11
data\images_raw\용꽈배기_12.jpg,144.42823660714285,560.0,560.0,1.8666666666666667,7.850418567657471,0.0,0.0,0.10176020408163265,3.0,0.2224363386631012,0.21121442317962646,0.20324452221393585,0.1962830275297165,0.019191816449165344,0.014931395649909973,용꽈배기_12
data\images_raw\용꽈배기_2.jpg,61.44808041690572,560.0,747.0,1.8666666666666667,6.990903854370117,0.0,0.0,0.0,0.0,0.2689375877380371,0.24282509088516235,0.20371794700622559,0.19345490634441376,0.06521964073181152,0.049370184540748596,용꽈배기_2
data\images_raw\용꽈배기_3.jpg,123.27867661120673,560.0,747.0,1.8666666666666667,7.570173263549805,0.0815284949321094,0.011706349206349206,0.0,0.0,0.2525414824485779,0.2291925996541977,0.206524059176445,0.20196634531021118,0.046017423272132874,0.02722625434398651,용꽈배기_3
data\images_raw\용꽈배기_4.jpg,124.42966867469879,560.0,747.0,1.8666666666666667,7.773220062255859,0.0,0.0,0.19424364123159304,23.0,0.22510531544685364,0.20599053800106049,0.20602014660835266,0.20124225318431854,0.019085168838500977,0.004748284816741943,용꽈배기_4
data\images_raw\용꽈배기_5.jpg,114.97753401360544,560.0,420.0,1.4,7.74240779876709,0.11491071428571428,0.0,0.1434906462585034,7.0,0.23810182511806488,0.20261675119400024,0.2174549698829651,0.20001299679279327,0.020646855235099792,0.00260375440120697,용꽈배기_5
data\images_raw\용꽈배기_6.jpg,144.42823660714285,560.0,560.0,1.8666666666666667,7.850418567657471,0.0,0.0,0.10176020408163265,3.0,0.2224363386631012,0.21121442317962646,0.20324452221393585,0.1962830275297165,0.019191816449165344,0.014931395649909973,용꽈배기_6
data\images_raw\용꽈배기_7.jpg,159.30828231292517,560.0,420.0,1.4,7.243048191070557,0.0,0.0,0.0,0.0,0.2665206491947174,0.24323563277721405,0.19701924920082092,0.19198916852474213,0.06950139999389648,0.051246464252471924,용꽈배기_7
data\images_raw\용꽈배기_8.jpg,61.44808041690572,560.0,747.0,1.8666666666666667,6.990903854370117,0.0,0.0,0.0,0.0,0.2689375877380371,0.24282509088516235,0.20371794700622559,0.19345490634441376,0.06521964073181152,0.049370184540748596,용꽈배기_8
data\images_raw\용꽈배기_9.jpg,123.27867661120673,560.0,747.0,1.8666666666666667,7.570173263549805,0.0815284949321094,0.011706349206349206,0.0,0.0,0.2525414824485779,0.2291925996541977,0.206524059176445,0.20196634531021118,0.046017423272132874,0.02722625434398651,용꽈배기_9
data\images_raw\용두암오메기떡집_1.jpg,162.26589931153185,560.0,996.0,1.8666666666666667,7.4726786613464355,0.7947629804934022,0.49066982214572574,0.04589070567986231,2.0,0.17882610857486725,0.15360410511493683,0.23243969678878784,0.21792833507061005,-0.05361358821392059,-0.06432422995567322,용두암오메기떡집_1
data\images_raw\용두암오메기떡집_2.jpg,137.76174878083765,560.0,996.0,1.8666666666666667,7.49467658996582,0.0,0.0,0.22170288296041307,9.0,0.22296658158302307,0.18484346568584442,0.18599511682987213,0.17592684924602509,0.03697146475315094,0.008916616439819336,용두암오메기떡집_2
data\images_raw\용소담_1.jpg,65.38043773328809,560.0,842.0,1.8666666666666667,6.470616817474365,0.0,0.0,0.0,0.0,0.24014636874198914,0.21909107267856598,0.21545130014419556,0.20707440376281738,0.02469506859779358,0.012016668915748596,용소담_1
data\images_raw\용소담_2.jpg,111.95010996366418,560.0,747.0,1.8666666666666667,7.589569091796875,0.0,0.0,0.0,0.0,0.2562893033027649,0.2373719960451126,0.1929711401462555,0.19090330600738525,0.0633181631565094,0.046468690037727356,용소담_2
data\images_raw\용소담_3.jpg,85.7349362244898,560.0,420.0,1.4,7.140511989593506,0.0,0.0,0.0,0.0,0.23926690220832825,0.22793875634670258,0.2096075564622879,0.19891715049743652,0.029659345746040344,0.029021605849266052,용소담_3
data\images_raw\용소담_4.jpg,98.65043202764977,560.0,372.0,1.24,7.155512809753418,0.0,0.0,0.015476190476190477,1.0,0.27113038301467896,0.2612026035785675,0.2163417786359787,0.21353639662265778,0.054788604378700256,0.04766620695590973,용소담_4
data\images_raw\용소담_5.jpg,128.7459289539109,560.0,747.0,1.8666666666666667,7.61164665222168,0.0,0.0,0.001118760757314974,1.0,0.21773193776607513,0.21307285130023956,0.1928526759147644,0.18475401401519775,0.02487926185131073,0.02831883728504181,용소담_5
data\images_raw\용소담_6.jpg,116.82426445578231,560.0,420.0,1.4,7.855724811553955,0.0,0.0,0.0,0.0,0.2648380994796753,0.2337939292192459,0.1834615021944046,0.16572903096675873,0.08137659728527069,0.06806489825248718,용소담_6
data\images_raw\용수씨_1.jpg,129.1406554790591,560.0,747.0,1.8666666666666667,7.755000114440918,0.0,0.0,0.0,0.0,0.24121792614459991,0.23078925907611847,0.20449337363243103,0.18745863437652588,0.036724552512168884,0.04333062469959259,용수씨_1
data\images_raw\용수씨_2.jpg,206.47218977403293,560.0,373.0,1.2433333333333334,7.235842704772949,0.0,0.0,0.014860206817311376,3.0,0.24999038875102997,0.24307435750961304,0.212824285030365,0.19154934585094452,0.03716610372066498,0.05152501165866852,용수씨_2
data\images_raw\용수씨_3.jpg,141.9641924842226,560.0,747.0,1.8666666666666667,7.6896796226501465,0.025289252247083574,0.0,0.0,0.0,0.2486131191253662,0.23882456123828888,0.1932113617658615,0.1832672357559204,0.0554017573595047,0.05555732548236847,용수씨_3
data\images_raw\용수씨_4.jpg,136.73646258503402,560.0,420.0,1.4,7.618579864501953,0.0027210884353741495,0.0,0.012053571428571429,5.0,0.24402131140232086,0.23810236155986786,0.19635792076587677,0.1853649765253067,0.04766339063644409,0.05273738503456116,용수씨_4
data\images_raw\용수씨_5.jpg,147.48798288391663,560.0,747.0,1.8666666666666667,7.651690483093262,0.0,0.0,0.019540065021992733,5.0,0.21468152105808258,0.20111383497714996,0.16678130626678467,0.16513967514038086,0.04790021479129791,0.035974159836769104,용수씨_5
data\images_raw\용수씨_6.jpg,172.87541834002678,560.0,747.0,1.8666666666666667,7.545961380004883,0.0,0.0,0.004298144960795563,2.0,0.2664030194282532,0.24068589508533478,0.20300957560539246,0.1885174959897995,0.06339344382286072,0.05216839909553528,용수씨_6
data\images_raw\우나다_1.jpg,140.68658024956972,560.0,996.0,1.8666666666666667,7.562506198883057,0.0,0.0,0.0,0.0,0.22254645824432373,0.20982873439788818,0.1877051591873169,0.18176759779453278,0.034841299057006836,0.028061136603355408,우나다_1
data\images_raw\우나다_2.jpg,138.60076376936317,560.0,996.0,1.8666666666666667,7.44123649597168,0.0,0.011641207687894435,0.051561603557085486,25.0,0.25894659757614136,0.23344123363494873,0.23654817044734955,0.21961075067520142,0.02239842712879181,0.013830482959747314,우나다_2
data\images_raw\우나다_3.jpg,138.5349995218971,560.0,747.0,1.8666666666666667,7.57429313659668,0.0,0.0,0.0,0.0,0.26795655488967896,0.24278058111667633,0.20183461904525757,0.1805112510919571,0.06612193584442139,0.06226933002471924,우나다_3
data\images_raw\우나다_4.jpg,146.47438683304648,560.0,996.0,1.8666666666666667,7.669421672821045,0.0,0.0,0.07101710413080894,13.0,0.24721784889698029,0.20378786325454712,0.23132415115833282,0.21956481039524078,0.01589369773864746,-0.015776947140693665,우나다_4
data\images_raw\우나다_5.jpg,116.40584821428571,560.0,560.0,1.8666666666666667,7.687978744506836,0.0,0.0,0.01745376275510204,8.0,0.2288130819797516,0.22800995409488678,0.20994879305362701,0.19044719636440277,0.018864288926124573,0.03756275773048401,우나다_5
data\images_raw\우나다_6.jpg,111.53144770408163,560.0,560.0,1.8666666666666667,7.517351150512695,0.0,0.0,0.07854432397959184,10.0,0.23038579523563385,0.20672373473644257,0.19977371394634247,0.19483114778995514,0.030612081289291382,0.011892586946487427,우나다_6
data\images_raw\우노커피_1.jpg,190.69935369590195,560.0,373.0,1.2433333333333334,7.281680583953857,0.0,0.0,0.007813098429720413,1.0,0.21421653032302856,0.19253097474575043,0.17602276802062988,0.17541015148162842,0.03819376230239868,0.01712082326412201,우노커피_1
data\images_raw\우노커피_2.jpg,163.83548448870164,560.0,373.0,1.2433333333333334,7.8083176612854,0.016200689391037918,0.0,0.08899368058215243,3.0,0.2260226458311081,0.2154434472322464,0.17707814276218414,0.1673157811164856,0.04894450306892395,0.0481276661157608,우노커피_2
data\images_raw\우누커피_1.jpg,134.60750850340136,560.0,420.0,1.4,7.698257923126221,0.0,0.0,0.0,0.0,0.23866236209869385,0.2249452918767929,0.17801016569137573,0.16873490810394287,0.060652196407318115,0.05621038377285004,우누커피_1
data\images_raw\우누커피_2.jpg,142.78346959265633,560.0,747.0,1.8666666666666667,7.679781436920166,0.0,0.0,0.0,0.0,0.2794744372367859,0.2530428171157837,0.2012285739183426,0.18076525628566742,0.0782458633184433,0.07227756083011627,우누커피_2
data\images_raw\우누커피_3.jpg,144.00867995792694,560.0,747.0,1.8666666666666667,7.61879825592041,0.0,0.0,0.0,0.0,0.25874534249305725,0.24418795108795166,0.23147113621234894,0.2190369814634323,0.027274206280708313,0.025150969624519348,우누커피_3
data\images_raw\우누커피_4.jpg,131.29821152998235,560.0,648.0,1.8666666666666667,7.8293561935424805,0.0,0.0,0.1993689373897707,6.0,0.24150773882865906,0.22935481369495392,0.20409958064556122,0.20064093172550201,0.03740815818309784,0.028713881969451904,우누커피_4
data\images_raw\우누커피_5.jpg,83.44860393956779,560.0,747.0,1.8666666666666667,6.888579845428467,0.0,0.0,0.011622681200994455,6.0,0.276620477437973,0.24278034269809723,0.2087620347738266,0.1876140981912613,0.06785844266414642,0.05516624450683594,우누커피_5
data\images_raw\우도돌코롬카페_1.jpg,141.66147959183672,560.0,560.0,1.8666666666666667,7.564209938049316,0.16183035714285715,0.003683035714285714,0.01125,6.0,0.2133818119764328,0.20753397047519684,0.2050473988056183,0.19841675460338593,0.008334413170814514,0.009117215871810913,우도돌코롬카페_1
data\images_raw\우도돌코롬카페_2.jpg,167.729268707483,560.0,420.0,1.4,7.602475643157959,0.15683673469387754,0.0,0.011904761904761904,2.0,0.2302991896867752,0.22152869403362274,0.2251395583152771,0.20824573934078217,0.005159631371498108,0.013282954692840576,우도돌코롬카페_2
data\images_raw\우도돌코롬카페_3.jpg,168.18363945578233,560.0,420.0,1.4,7.785727500915527,0.0,0.0,0.14465136054421768,15.0,0.20526929199695587,0.19721277058124542,0.22198958694934845,0.21117639541625977,-0.016720294952392578,-0.013963624835014343,우도돌코롬카페_3
data\images_raw\우도랑_1.jpg,129.97470663265307,560.0,420.0,1.4,7.710765838623047,0.0,0.0,0.0,0.0,0.2565135657787323,0.23059016466140747,0.18059159815311432,0.16467484831809998,0.07592196762561798,0.0659153163433075,우도랑_1
data\images_raw\우도랑_2.jpg,156.18023809523808,560.0,420.0,1.4,7.296540260314941,0.027857142857142858,0.0,0.0,0.0,0.2557470500469208,0.23981213569641113,0.19636990129947662,0.18396086990833282,0.05937714874744415,0.05585126578807831,우도랑_2
data\images_raw\우도랑_3.jpg,125.80802721088435,560.0,420.0,1.4,7.497554779052734,0.0,0.0,0.0,0.0,0.27184730768203735,0.24244479835033417,0.1787157952785492,0.17701707780361176,0.09313151240348816,0.06542772054672241,우도랑_3
data\images_raw\우도랑_4.jpg,203.18642426850258,560.0,747.0,1.8666666666666667,6.749648094177246,0.0,0.0,0.0,0.0,0.26073694229125977,0.23045937716960907,0.21463988721370697,0.1973755806684494,0.046097055077552795,0.03308379650115967,우도랑_4
data\images_raw\우도랑_5.jpg,155.44472383225366,560.0,419.0,1.3966666666666667,7.733177661895752,0.0,0.0,0.0438799863620866,2.0,0.2543376386165619,0.24459433555603027,0.20724710822105408,0.1937469244003296,0.04709053039550781,0.050847411155700684,우도랑_5
data\images_raw\우도랑_6.jpg,142.82713951042265,560.0,747.0,1.8666666666666667,7.431826114654541,0.16159638554216868,0.0,0.0,0.0,0.2640953063964844,0.2036990374326706,0.18722181022167206,0.16180916130542755,0.07687349617481232,0.04188987612724304,우도랑_6
data\images_raw\우도래요_1.jpg,118.54577536477774,560.0,421.0,1.4033333333333333,7.747336387634277,0.0,0.0,0.0,0.0,0.2271489053964615,0.21858586370944977,0.17599080502986908,0.1671047806739807,0.05115810036659241,0.051481083035469055,우도래요_1
data\images_raw\우도래요_2.jpg,125.07535147392291,560.0,315.0,1.05,7.642398357391357,0.05333333333333334,0.0,0.0,0.0,0.23153555393218994,0.22516947984695435,0.1828143447637558,0.16971182823181152,0.04872120916843414,0.05545765161514282,우도래요_2
data\images_raw\우도래요_3.jpg,138.9203869047619,560.0,420.0,1.4,7.83295202255249,0.0,0.0,0.0,0.0,0.24240541458129883,0.23850803077220917,0.17836132645606995,0.17070125043392181,0.06404408812522888,0.06780678033828735,우도래요_3
data\images_raw\우도래요_4.jpg,181.68162887959497,550.0,413.0,1.3766666666666667,7.675122261047363,0.0,0.0,0.0,0.0,0.22989335656166077,0.20523464679718018,0.15820808708667755,0.15661367774009705,0.07168526947498322,0.04862096905708313,우도래요_4
data\images_raw\우도래요_5.jpg,180.99852960598724,550.0,413.0,1.3766666666666667,7.512759208679199,0.006392251815980629,0.0,0.07410081443979749,3.0,0.2189067006111145,0.19552280008792877,0.1585679054260254,0.15260453522205353,0.06033879518508911,0.042918264865875244,우도래요_5
data\images_raw\우도래요_6.jpg,180.34875192604005,550.0,413.0,1.3766666666666667,7.699805736541748,0.0,0.0,0.0,0.0,0.24203895032405853,0.21272681653499603,0.17151489853858948,0.16260643303394318,0.07052405178546906,0.050120383501052856,우도래요_6
data\images_raw\우도바라기_1.jpg,114.80104166666666,560.0,420.0,1.4,7.705090045928955,0.034744897959183674,0.0,0.0027976190476190475,1.0,0.27580124139785767,0.2563786804676056,0.2124737650156021,0.20460517704486847,0.06332747638225555,0.05177350342273712,우도바라기_1
data\images_raw\우도바라기_2.jpg,128.1004804934022,560.0,747.0,1.8666666666666667,7.673867225646973,0.0,0.005933256836871295,0.0,0.0,0.278550922870636,0.2613980770111084,0.21372216939926147,0.20575489103794098,0.06482875347137451,0.05564318597316742,우도바라기_2
data\images_raw\우도바라기_3.jpg,87.45085819468349,560.0,747.0,1.8666666666666667,6.848814964294434,0.0,0.0,0.0,0.0,0.2487737387418747,0.2292846292257309,0.19839434325695038,0.18904639780521393,0.050379395484924316,0.04023823142051697,우도바라기_3
data\images_raw\우도바라기_4.jpg,123.34575680272108,560.0,420.0,1.4,7.641905784606934,0.0,0.0,0.0,0.0,0.269486665725708,0.2441481500864029,0.2027093768119812,0.1824422925710678,0.0667772889137268,0.06170585751533508,우도바라기_4
data\images_raw\우도바라기_5.jpg,148.7537789692148,560.0,413.0,1.3766666666666667,7.491264343261719,0.05272397094430993,0.0461604980975441,0.062422172258734004,5.0,0.20050449669361115,0.19787712395191193,0.2248009890317917,0.21354639530181885,-0.024296492338180542,-0.01566927134990692,우도바라기_5
data\images_raw\우도바라기_6.jpg,146.97111394557822,560.0,420.0,1.4,7.476642608642578,0.023193027210884353,0.0,0.0,0.0,0.2691302001476288,0.2295614331960678,0.23091134428977966,0.19644683599472046,0.03821885585784912,0.03311459720134735,우도바라기_6
data\images_raw\우도바위소리검멀레타운점_1.jpg,129.82299674890035,560.0,747.0,1.8666666666666667,7.726579666137695,0.019764773379231212,0.0,0.026768980684643336,13.0,0.23322437703609467,0.22638298571109772,0.20180803537368774,0.19549936056137085,0.03141634166240692,0.030883625149726868,우도바위소리검멀레타운점_1
data\images_raw\우도바위소리검멀레타운점_2.jpg,110.66395582329318,560.0,747.0,1.8666666666666667,7.694155693054199,0.0,0.012409160451329126,0.004039969401415185,1.0,0.257295697927475,0.24080897867679596,0.18503238260746002,0.18073450028896332,0.07226331532001495,0.06007447838783264,우도바위소리검멀레타운점_2
data\images_raw\우도바위소리검멀레타운점_3.jpg,141.6793244406196,560.0,332.0,1.1066666666666667,7.9082417488098145,0.0,0.0,0.021649096385542167,4.0,0.225599467754364,0.21847903728485107,0.19151131808757782,0.18509352207183838,0.034088149666786194,0.033385515213012695,우도바위소리검멀레타운점_3
data\images_raw\우도바위소리검멀레타운점_4.jpg,152.69355517307324,560.0,747.0,1.8666666666666667,7.543891906738281,0.007721361637024288,0.0,0.038979728437559764,1.0,0.2477559894323349,0.22522880136966705,0.21476131677627563,0.19908857345581055,0.032994672656059265,0.026140227913856506,우도바위소리검멀레타운점_4
data\images_raw\우도바위소리검멀레타운점_5.jpg,168.98263530311723,560.0,747.0,1.8666666666666667,7.2747321128845215,0.04646203863071333,0.0,0.0,0.0,0.24190570414066315,0.21340608596801758,0.20957575738430023,0.18112914264202118,0.032329946756362915,0.0322769433259964,우도바위소리검멀레타운점_5
data\images_raw\우도반미_1.jpg,124.9183418367347,560.0,420.0,1.4,7.763496398925781,0.035153061224489794,0.0,0.0,0.0,0.2516523599624634,0.24039436876773834,0.20722319185733795,0.18662138283252716,0.04442916810512543,0.05377298593521118,우도반미_1
data\images_raw\우도반미_2.jpg,155.12131136238278,560.0,259.0,0.8633333333333333,7.705237865447998,0.0,0.0,0.027830253723110866,3.0,0.2303508073091507,0.2219131737947464,0.18464086949825287,0.17525620758533478,0.04570993781089783,0.04665696620941162,우도반미_2
data\images_raw\우도반미_3.jpg,134.81187925170067,560.0,420.0,1.4,7.724471092224121,0.003822278911564626,0.0,0.0,0.0,0.23820416629314423,0.2308281809091568,0.18361614644527435,0.17865990102291107,0.05458801984786987,0.05216827988624573,우도반미_3
data\images_raw\우도반미_4.jpg,112.62590136054422,560.0,420.0,1.4,7.593674182891846,0.0,0.0,0.0,0.0,0.2373504489660263,0.23174147307872772,0.17734301090240479,0.17464597523212433,0.06000743806362152,0.057095497846603394,우도반미_4
data\images_raw\우도반미_5.jpg,131.38051020408165,560.0,420.0,1.4,7.820640563964844,0.0,0.0,0.09432397959183673,3.0,0.232543483376503,0.22270305454730988,0.20558041334152222,0.1996810883283615,0.026963070034980774,0.023021966218948364,우도반미_5
data\images_raw\우도반미_6.jpg,143.75439200680273,560.0,420.0,1.4,7.639631271362305,0.0,0.0,0.15011904761904762,3.0,0.24552342295646667,0.22439342737197876,0.21046943962574005,0.20525936782360077,0.035053983330726624,0.01913405954837799,우도반미_6
data\images_raw\우도샌드_1.jpg,163.6500741059476,560.0,747.0,1.8666666666666667,7.63446044921875,0.00962182061579652,0.0,0.06741489768598202,3.0,0.22172127664089203,0.20342151820659637,0.18443754315376282,0.17852455377578735,0.03728373348712921,0.02489696443080902,우도샌드_1
data\images_raw\우도샌드_2.jpg,126.86942176870748,560.0,315.0,1.05,7.6481451988220215,0.0,0.0,0.0758673469387755,5.0,0.24659237265586853,0.23459391295909882,0.1864817589521408,0.17838312685489655,0.06011061370372772,0.05621078610420227,우도샌드_2
data\images_raw\우도샌드_3.jpg,133.54323535044045,560.0,373.0,1.2433333333333334,7.767487049102783,0.0,0.0,0.13324396782841824,5.0,0.2488318830728531,0.23358267545700073,0.20762266218662262,0.19696469604969025,0.04120922088623047,0.036617979407310486,우도샌드_3
data\images_raw\우도샌드_4.jpg,141.7050637755102,560.0,420.0,1.4,7.869694232940674,0.0,0.0,0.0070408163265306125,1.0,0.21781791746616364,0.19840456545352936,0.1996600180864334,0.18053998053073883,0.018157899379730225,0.017864584922790527,우도샌드_4
data\images_raw\우도샌드_5.jpg,133.23665614840314,560.0,747.0,1.8666666666666667,7.402327537536621,0.0,0.0,0.1341998948173647,4.0,0.2457360029220581,0.21756385266780853,0.22902822494506836,0.1987094134092331,0.016707777976989746,0.01885443925857544,우도샌드_5
data\images_raw\우도샌드_6.jpg,142.68954388984508,560.0,747.0,1.8666666666666667,7.240132808685303,0.0,0.0,0.13652706062344616,4.0,0.19597281515598297,0.1924578994512558,0.211872398853302,0.1973171979188919,-0.01589958369731903,-0.004859298467636108,우도샌드_6
data\images_raw\우도슈가탱크_1.jpg,126.35235969387755,560.0,420.0,1.4,7.33661413192749,0.0,0.0,0.014285714285714285,1.0,0.272230327129364,0.24873365461826324,0.19700761139392853,0.18362736701965332,0.07522271573543549,0.06510628759860992,우도슈가탱크_1
data\images_raw\우도슈가탱크_2.jpg,113.96052295918368,560.0,560.0,1.8666666666666667,7.610466957092285,0.0,0.0,0.02510204081632653,4.0,0.22392979264259338,0.2148943543434143,0.19937251508235931,0.190437451004982,0.02455727756023407,0.024456903338432312,우도슈가탱크_2
data\images_raw\우도슈가탱크_3.jpg,125.43945578231292,560.0,420.0,1.4,7.839474201202393,0.0,0.0067346938775510205,0.0,0.0,0.2344166338443756,0.21660931408405304,0.1624319851398468,0.15670917928218842,0.07198464870452881,0.059900134801864624,우도슈가탱크_3
data\images_raw\우도슈가탱크_4.jpg,158.00542091836735,560.0,560.0,1.8666666666666667,7.56016731262207,0.0,0.0,0.002538265306122449,1.0,0.24011573195457458,0.22577553987503052,0.17825978994369507,0.17031526565551758,0.06185594201087952,0.05546027421951294,우도슈가탱크_4
data\images_raw\우도슈가탱크_5.jpg,109.79859437751004,560.0,747.0,1.8666666666666667,7.5295562744140625,0.11394148020654045,0.0,0.0,0.0,0.24429593980312347,0.2174515277147293,0.21808026731014252,0.18755297362804413,0.026215672492980957,0.02989855408668518,우도슈가탱크_5
data\images_raw\우도슈가탱크_6.jpg,162.17068027210885,560.0,420.0,1.4,7.503316879272461,0.0,0.0,0.03893707482993197,5.0,0.26823562383651733,0.2388264536857605,0.21790927648544312,0.19672255218029022,0.05032634735107422,0.042103901505470276,우도슈가탱크_6
data\images_raw\우도슈크레_1.jpg,158.01260053619302,560.0,746.0,1.8666666666666667,7.4439826011657715,0.0,0.0,0.27668757181156645,33.0,0.2304566204547882,0.20882026851177216,0.2149048000574112,0.1909598559141159,0.015551820397377014,0.01786041259765625,우도슈크레_1
data\images_raw\우도슈크레_2.jpg,196.33128434065935,560.0,572.0,1.8666666666666667,7.430849075317383,0.047702297702297704,0.0,0.009172077922077922,1.0,0.21343748271465302,0.21222899854183197,0.19165733456611633,0.1803462952375412,0.021780148148536682,0.03188270330429077,우도슈크레_2
data\images_raw\우도슈크레_3.jpg,165.34904207634472,560.0,988.0,1.8666666666666667,7.7974324226379395,0.0,0.0,0.029646833429728167,8.0,0.22402718663215637,0.20579825341701508,0.21082325279712677,0.19329877197742462,0.013203933835029602,0.012499481439590454,우도슈크레_3
data\images_raw\우도슈크레_4.jpg,138.8993848142474,560.0,746.0,1.8666666666666667,7.600755214691162,0.0,0.0,0.009020729605515128,5.0,0.2331637144088745,0.22428834438323975,0.20786496996879578,0.19045333564281464,0.025298744440078735,0.03383500874042511,우도슈크레_4
data\images_raw\우도슈크레_5.jpg,148.3375466576179,560.0,421.0,1.4033333333333333,7.680449485778809,0.05096284356973193,0.0,0.037699355276552424,6.0,0.19385722279548645,0.18146251142024994,0.17397379875183105,0.17114026844501495,0.019883424043655396,0.010322242975234985,우도슈크레_5
data\images_raw\우도슈퍼_1.jpg,39.58369897959184,560.0,420.0,1.4,5.749572277069092,0.1018452380952381,0.004362244897959184,0.0,0.0,0.21828339993953705,0.2083061784505844,0.19193778932094574,0.17682969570159912,0.02634561061859131,0.03147648274898529,우도슈퍼_1
data\images_raw\우도슈퍼_2.jpg,107.90818239795918,560.0,560.0,1.8666666666666667,7.743129730224609,0.0,0.0,0.008772321428571428,6.0,0.2865539491176605,0.2604445517063141,0.22037477791309357,0.1890544891357422,0.06617917120456696,0.0713900625705719,우도슈퍼_2
data\images_raw\우도슈퍼_3.jpg,123.10793622448979,560.0,700.0,1.8666666666666667,7.35595703125,0.0,0.0,0.0,0.0,0.2444830983877182,0.21287868916988373,0.23223425447940826,0.21451056003570557,0.012248843908309937,-0.0016318708658218384,우도슈퍼_3
